titulo;url;regiao;descricao
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18636313/?origem_apply=busca-de-vagas&entrada_apply=direto;Rio de Janeiro - RJ (1);Entendimento de Necessidade e arquitetura de integração de dados para Salesforce. Implantação do CRM Salesforce. Desenvolvimento e Manutenção de Mapas ETL no informática CLOUD e Power Center para integração com Sales Cloud. Solução de problemas integração de Dados como Salesforce Atendimento e Controle de demandas pela ferramenta ALM. Consulta de Dados SOQL. Consulta de Dados Oracle.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18633018/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Atuar com SQL. APIs. Alteryx - diferencial. Plataformas digitais (Facebook e Google) - diferencial. Elaboração de dashboards e indicadores de performance, por meio de consultas ao banco de dados. Análise e geração de insights para as áreas de negócios. Manipulação em ETL e DataWarehouse. Utilização de ferramentas de suporte e SLA. Desenvolvimento de documentações para suporte ao cliente. Desejável conhecimento em PowerBI e Tableau. Experiência em manipulação de base de dados interno e externos.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18627396/?origem_apply=busca-de-vagas&entrada_apply=direto;Belo Horizonte - MG (1);Gerenciar, desenvolver, melhorar e manter os painéis do Power BI.  Dar suporte aos usuários, gerenciar licenças e garantir a atualização diária dos painéis.  Suportar as demandas de Power BI das U.Os e/ou dos departamentos da empresa, e garantir que os algoritmos de cálculo de indicadores e provas de conceito estejam disponíveis e didaticamente apresentados para a empresa.  Manter e participar da elaboração de rotinas em Python e planilhas compostas de macros, tabelas e/ou gráficos dinâmicos. Formação em adminstração, TI ou afins.  Power BI - avançado.  SQL - intermediário.  Lógica de programação / raciocínio lógico (alguma experiência com programação ou desenvolvimento de sistemas).  Desejável habilidade com desenvolvimento de Front-End (ter alguma experiência com apresentação visual, dashboards, painéis de gestão).  Desejável VBA - intermediário.  Desejável Python - básico.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18629045/?origem_apply=busca-de-vagas&entrada_apply=direto;Curitiba - PR (1);Desenvolver visualizações de dados customizados em Power BI, participar de reuniões com clientes, apresentar sistemas desenvolvidos, acompanhar o uso da ferramenta, realizar levantamento de dados, documentação de sistemas, criação de layout, implantação e confecção manuais e especificações técnicas, analisar e atuar em chamados, com o objetivo de atender a demanda. Irá atuar em parceria com usuários, time de Inteligência, TI e Projetos. Ensino Superior completo ou cursando na área de Tecnologia da Informação ou cursos relacionados. Experiências anteriores na área linguagens e SQL Imprescindível experiência em Power BI. É importante que você conheça: Sistemas contábeis e Excel nível avançado Power BI, Banco de dados. Será um diferencial ter atuado em fábricas de softwares e experiência em desenvolvimento para Mobile.
Estatístico;https://www.catho.com.br/vagas/estatistico/18343941/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Pesquisa Levantamento de dados demográficos Análise e cruzamento de dados Exposição de dados via tabelas, planilhas e gráficos Desenvolvimento de relatórios Ter cursado Economia, Estatística ou Matemática Conhecimento na utilização de software estatísticos Conhecimento estatístico (análise descritiva, séries temporais, amostragem) Conhecimento avançado em Excel Experiência em trabalhar com tabelas, planilhas e gráficos Noção de manipular grande volumes de dados
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18628586/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Atendimento de projetos e demandas de sustentação direcionado ao time de BI pelas áreas da empresa. Levantamento de Requisitos junto a área de negócio. Elaboração e especificações funcionais e técnicas com foco em BI. Gerar relatórios e extrações. Criar manutenções em cubos multidimensional. Criar e manter processos de ETL. Criar DashBoards Gerenciais e Estratégicos em Data Studio. Conhecimento em Modelagem e Arquitetura de BI em DW. Conhecimento de metodologia Agile ? Scrum. Experiencia em projetos para área financeira (Desejável) Tecnologias: Ms SQL Server, Big Query, Microsoft SSIS, Data Studio, Diferencial: Python, Power BI, Experiência em projetos de grande porte.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18622728/?origem_apply=busca-de-vagas&entrada_apply=direto;Belo Horizonte - MG (1);Reunir informações relevantes (dados dos clientes através de um sistema CRM)  Limpeza de dados (identificação, correção de informações duplicadas, inválidas ou corrompidas)  Organizar o material para obter insights valiosos para a empresa, em relação à sua comunicação, estratégias de marketing, comportamento do usuário, previsões, produtos, sistemas, etc.  Garantir a qualidade dos dados, das integrações e a consistência de relatórios  Criar e desenvolver relatórios gerenciais  Acompanhar os resultados e fornecer as informações para as áreas de negócios  Acompanhar tendências do mercado, KPIs e estimativas, sugerindo otimizações  Automatizar documentos para uso recorrente  Compreensão completa dos objetivos de negócio para extração de dados relevantes  Montagem de relatórios, análise, apresentação de resultados  Apoio a equipe operacional, levando insights de performance.    Construção de ETL?s para alimentação do DW  Organização dos CUBOS e ajuste dos dados Formação completa (ou bons conhecimentos) em Tecnologia da Informação, Engenharia da Computação, Ciências da Computação, Administração de Empresas, Marketing, Administração, Publicidade e Propaganda, Matemática, Estatística ou relacionados  Domínio de ferramentas de Web Analytics  Domínio em SQL, PostgresSql  Domínio de Excel e PowerPoint.  Raciocínio analítico e afinidade com números
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18621956/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Criar uma narrativas envolventes de dados através de graficos Criar projetos criativos de visualização de dados prática e moderna Trabalhar em times multidisciplinares (Product Owner, UX, Marketing e SysAdmin) com mindset ágil, desenvolvendo soluções que encantem nossos clientes Enfrentar desafios envolvendo diferentes linguagens e tecnologias Ensinar e aprender constantemente em um ambiente colaborativo. Conhecimento em SQL, Conhecimento em plataformas de Dataviz, Participação em comunidades de tecnologia Contribuição com projetos open source. Conhecimento lógico na aplicação de fórmulas e cálculos, Ser analítico com visão de negócio (como expor as informação da melhor forma), Disparos de emkts e relatórios. Experiência com Microstrategy, Python, Redshift, MongoDB, MySQL
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18605134/?origem_apply=busca-de-vagas&entrada_apply=direto;Limeira - SP (1);?Realização de análises de dados das mais diversas áreas da empresa Garantir a qualidade dos dados, das integrações e a consistência de relatórios Construção de Painéis e Dashboards com ferramentas de BI (Power BI) Análise sobre números que impactam diretamente o resultado da empresa Auxiliar na tomada de decisões em diferentes frentes de trabalho baseando-se em dados. Propor métricas, KPI&#39s, extrair, tratar e comparar dados através das bases das ferramentas das áreas, bases de mercado e concorrência, interpretando e gerando insights visando os resultados do negócio. Ser responsável pelo monitoramento de roadmaps, acompanhar homologação e implantação integrada de projetos de BI, além de organizar a passagem de conhecimento para outras áreas Organizar as demandas recebidas, realizando o levantamento de informações e entendimento das necessidades para especificar requisitos Requisitos: Conhecimento em Modelagem de Dados e ETL Bom nível de Excel e Power BI Experiência em manipulação de bancos de dados relacionais SQL Conhecimento sobre data lakes e/ou data warehouses será considerado um diferencial Experiência no segmento de distribuição será considerado um diferencial Conhecimento em Python/R será considerado um diferencial. Formação: Graduação completa em Administração, Estatística, Finanças, Engenharia, Marketing ou Áreas Correlatas.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18614852/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Allis é uma empresa de trade de Marketing que busca resultados para Cliente.   Trabalhamos para grande empesas do segmento  e estamos buscando profissionais de BI para nossa equipe,  para assim nos auxiliar a trazer os melhor resultados e analises aos nossos Clientes.   Para isso, você irá atuar em:   Analisar e interpretar resultados buscando otimizações  Levantar requisitos de negócios colaborando para modelagem de dados a serem tratados  Elaboração de dados mensais e semanais  Criação de Dashboards: Analise de dados correlações, projeções e elaboração de pareceres interpretação de dados criação e automatização de relatórios no Power Bi utilizando a linguagem DAX. Power BI - Intermediário/Avançado  Power Query - Intermediário  DAX - Intermediário/Avançado
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18615071/?origem_apply=busca-de-vagas&entrada_apply=direto;São Caetano do Sul - SP (1);Analisa e levanta requisitos, define modelagem e modelos de dados a serem tratados e transformados e estuda a melhor ferramenta para extração de dados. Formação Superior em Comunicação Social, Jornalismo, Publicidade ou Marketing. Conhecimento avançado em campanhas de Linkedin e Facebook Ads. Conhecimentos fundamentais: avançado em Google Ads e Estratégias de Campanhas (Search, Display, Shopping, App e Vídeo). Conhecimento avançado em campanhas de Linkedin e Facebook Ads. Conhecimento intermediário em campanhas de Instagram Ads. Conhecimento em Google Analytics para aferir seus resultados. Experiência em Tagueamento (UTMs) de campanhas para aferir resultados corretamente. Certificação em Google Ads através da Academy for Ads (Google) ? ao menos Fundamentos e Publicidade Pesquisa. Conhecimento sólido em Excel/Google Sheets para uso de planilhas e compilação de dados. Google Data Studio.  Conhecimentos e experiências que podem fazer a diferença: Formação Superior em Comunicação Social, Jornalismo, Publicidade ou Marketing. Certificação em todos os níveis em Google Adwords através da Academy for Ads (Google) ? Fundamentos, Publicidade Pesquisa, Publicidade Display, Publicidade Mobile, Publicidade Vídeo e Publicidade Shopping. Integração do Google Ads com o Google Tag Manager (instalação de pixel). Conhecimento avançado em campanhas de Linkedin e Facebook Ads. Conhecimento intermediário em campanhas de Instag.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18601550/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Será responsável pelas atividades de levantamento de necessidades nos clientes e desenho de modelos para construção de indicadores de BI. Construção de modelos dimensionais e multidimensionais. Construção de data Warehouse e Data Mart. ETL com fontes de dados estruturados e não estruturados. Conhecimento pleno em Power BI. Conhecimento pleno em SSIS e SSAS.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18601342/?origem_apply=busca-de-vagas&entrada_apply=direto;Cascavel - PR (1);Analisa e levanta requisitos, define modelagem e modelos de dados a serem tratados e transformados e estuda a melhor ferramenta para extração de dados.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18594575/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Responsável por extrair, transformar e analisar os dados transacionais contidos nas ferramentas da empresa, ou, dos clientes através de processos manuais, ou, automatizados. Atualizar e publicar os demonstrativos de resultados e controles de ?Key Performance Indicators? (relatórios, dashboards entre outras formas de visualizações) conforme periodicidade acordada entre o cliente e a empresa, analisando e validando a integridade dos dados contidos nos mesmos. Excel avançado, Power BI avançado, Inglês intermediário.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18362215/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Manter a infraestrutura e operações de ETL e do Data Lake (usaremos ETL pronto utilizando Pentaho PDI). Garantir a integridade dos dados e dos datasets. Automatizar criação e escala de serviços e infra-estrutura na nuvem (utilizar linguagens de programação para automação e provisionamento). Realizar otimizações, monitoramento e alerta em recursos na nuvem. Construir pipeline de dados, integrando fontes ao data lake e tratando os dados para serem consumidos no Datawarehouse, e fazendo os deploys dos modelos em produção. Construir códigos e scripts de limpeza e tratamento de dados, deduplicação, ajuste de missing data, bem como enriquecimento dos dados. Criar relatórios e dashboards. Ensino superior completo. Conhecimentos sólidos de banco de dados, padrões, casos de uso e ferramentas de BI. Experiência com limpeza, tratamento, deduplicação, enriquecimento, normalização de dados e análise de dados. Experiência com ETL utilizando Pentaho PDI. Conhecimento em Cloud (AWS). Conhecimento em linguagem de programação para manutenção do pipeline de dados (Python, Java, R, JS, shell/bash, etc). Conhecimento em banco de dados NoSQL. Experiência em projetos utilizando Tableau. Conhecimentos em Tableau, Pentaho PDI, machine learning e/ou deep learning. Experiência em projetos com Hadoop, Amazon EMR ou Redshift.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18586075/?origem_apply=busca-de-vagas&entrada_apply=direto;Rio de Janeiro - RJ (1);Analisar e levanta requisitos, definir modelagem e modelos de dados a serem tratados e transformados  Estudar a melhor ferramenta para extração de dados.  Criar rotinas de monitoramento de dados, criar dashboards, fazer análises de dados.  Elaborar modelos de relatórios para áreas do negócio. Conhecimento de boas práticas de apresentação de dados em Dashboards.  Sólidos conhecimentos em Excel e Power BI.  Desejável conhecimento em Banco de Dados.  Formação superior completa na área de Tecnologia da Informação.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18588502/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Análise e desenvolvimento de soluções utilizando serviços e ferramentas disponíveis na nuvem AWS.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18582775/?origem_apply=busca-de-vagas&entrada_apply=direto;Belo Horizonte - MG (1);Apresentar melhorias nos sistemas internos. Propor inovações tecnológicas. Organizar e tratar informações. Sugerir melhorias nos processos internos. Administrar Banco de Dados. Disponibilizar relatórios gerenciais e operacionais através da ferramentas de Business Inteligence. Experiência na área de Bussiness Intelligence (BI) com habilidades na Ferramenta de Power BI, Microsoft Analysis Services, Visual Studio e Banco de dados Microsoft SQL Server. Ensino Superior completo em áreas de Tecnologia da Informação com especialização em BI.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18304260/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Pesquisa de mercado, voltada área da beleza, cosméticos Agências de consultoria e/ou inteligência. Indústria de Cosméticos e/ou farmacêutica Varejo (bens de consumo). Formação: Administração, Engenharia, Contabilidade, Economia, Marketing e Ciência da Computação.  Idioma:  Inglês - Fluente, Espanhol - Intermediário
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18581417/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Desenvolvimento de análises de BI com Qlik Sense. Manutenção em tabelas no banco Oracle com milhões de registros inseridosndiariamente. Manutenção em procedures, cursores, functions, views e triggers. Levantamento de Requisitos e MindMeister de Processos de BI. Desejável ter atuado em Projeto de arquitetura e construção do ambiente de Data Warehouse. Construção e arquitetura de servidores de ETL e Data visualization utilizando as plataformas Qlik Sense e Power B.I.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18355491/?origem_apply=busca-de-vagas&entrada_apply=direto;Rio de Janeiro - RJ (1);Emitir relatórios, processos de análise online, análises, mineração de dados, processamento de eventos complexos, gerenciamento de desempenho dos negócios, análises previsíveis e análises prescritivas. Responsável por realizar análises micro e macroscópicas do mercado, por meio da extração, limpeza, tratamento e análise de dados para gerar inteligência de negócios, ou seja, conjunto de informações que podem ser usados em estratégias para alcançar resultados e metas. Relatório de DRE. Experiência com analista de business intelligence.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18559303/?origem_apply=busca-de-vagas&entrada_apply=direto;Belo Horizonte - MG (1);Atuar como Analista de Dados Sênior em projetos de BI dentro de uma multinacional, prestando serviços de desenvolvimento, manutenção e treinamento em Power BI. Conhecimentos em Power BI (nível sênior) Experiência em levantamento de requisitos de BI e Modelagem  Dimensional. . Possua facilidade de Trabalho em equipe (executar as atividades pensando na manutenibilidade) Pensar de forma estratégica alinhando necessidades de negócio e soluções técnicas eficazes Ser proativo e capaz de analisar maneiras diferentes de resolver os desafios Facilidade de comunicação para explicar as soluções e resultados das análises Diferencial Habilidade para efetuar treinamentos.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18522147/?origem_apply=busca-de-vagas&entrada_apply=direto;Nova Lima - MG (1);Elaborar e produzir relatórios inteligentes para conhecimento das áreas e tomada de decisão. Conhecimento em BI, Banco de Dados e SQL.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18550811/?origem_apply=busca-de-vagas&entrada_apply=direto;Campinas - SP (1);Empresa do Ramo Alimentício contrata Analista de Business Intelligence para atuar em Campinas ? SP. Interessados devem enviar seus currículos para e mail recrutamento@fabricadevalores.com.br com a sigla BIVP no campo ?assunto?.    Atribuições da vaga:  REQUISITOS: Raciocínio analítico e afinidade com números Conhecimentos avançados em Microsoft Power BI, Qlikview ou Tableau Experiência em projetos de Business Intelligence Habilidades de comunicação, interação com os usuários Domínio de Excel e PowerPoint.  Planejamento, gerenciamento e analise dos recursos financeiros da empresa, garantindo o acompanhamento da rentabilidade, gastos e recursos disponíveis.  Responsável por realizar análises micro e macroscópicas do mercado, por meio da extração, limpeza, tratamento e análise de dados para gerar inteligência de negócios, ou seja, conjunto de informações que podem ser usados em estratégias para alcançar resultados e metas. Poderá sugerir novos padrões, práticas de desenvolvimento, levantar hipóteses, identificar oportunidades de negócio, sugerir ferramentas, prever ameaças, comportamentos de usuários, resultados de campanhas e, com isso, sugerir melhorias para as equipes de Administração/Finanças. O Analista de Business Intelligence ideal é analítico(a), tem raciocínio lógico e familiaridade com números e planilhas, além de uma organização ímpar, já que atuará com grandes volumes de informação.   RESPONSABILIDADES: Reunir informações relevantes Limpeza de dados (identificação, correção de informações duplicadas, inválidas ou corrompidas) Organizar o material para obter insights valiosos para a empresa Garantir a qualidade dos dados, das integrações e a consistência de relatórios Criar e desenvolver e apresentar relatórios gerenciais Acompanhar os resultados e fornecer as informações para as áreas de negócios Acompanhar tendências do mercado, KPIs e estimativas, sugerindo otimizações Automatizar documentos para uso recorrente Compreensão completa dos objetivos de negócio para extração de dados relevantes Montagem de relatórios, análise, apresentação de resultados   Realização de relatórios, balanços e analise de despesas, buscando sempre maior rentabilidade da empresa.   Consolidar dados para relatórios de desempenho de cada área. Identificar pontos de melhoria e propor ações corretivas, auxiliando no desenvolvimento visando o aumento da rentabilidade e lucratividade. Analisar o desempenho de todas ações estratégicas em execução. Validar as demonstrações financeiras.   Análise e controle de custos, gastos e despesas, análise das operações financeiras da empresa, coleta de dados de faturamento, análise do fluxo de caixa, simulações e projeções estratégicas de faturamento, identificar e resolver problemas econômico-financeiros.  Contato CLT. Salário: R$ 4.594,00 mais Vale Transporte. Atuar de segunda a sexta feira das 08:00 as 18:00. Com possibilidade de horas extras. Empresa do Ramo Alimentício contrata Analista de Business Intelligence para atuar em Campinas ? SP. Interessados devem enviar seus currículos para e mail recrutamento@fabricadevalores.com.br com a sigla BIVP no campo ?assunto?.    Atribuições da vaga:  REQUISITOS: Raciocínio analítico e afinidade com números Conhecimentos avançados em Microsoft Power BI, Qlikview ou Tableau Experiência em projetos de Business Intelligence Habilidades de comunicação, interação com os usuários Domínio de Excel e PowerPoint.  Planejamento, gerenciamento e analise dos recursos financeiros da empresa, garantindo o acompanhamento da rentabilidade, gastos e recursos disponíveis.  Responsável por realizar análises micro e macroscópicas do mercado, por meio da extração, limpeza, tratamento e análise de dados para gerar inteligência de negócios, ou seja, conjunto de informações que podem ser usados em estratégias para alcançar resultados e metas. Poderá sugerir novos padrões, práticas de desenvolvimento, levantar hipóteses, identificar oportunidades de negócio, sugerir ferramentas, prever ameaças, comportamentos de usuários, resultados de campanhas e, com isso, sugerir melhorias para as equipes de Administração/Finanças. O Analista de Business Intelligence ideal é analítico(a), tem raciocínio lógico e familiaridade com números e planilhas, além de uma organização ímpar, já que atuará com grandes volumes de informação.   RESPONSABILIDADES: Reunir informações relevantes Limpeza de dados (identificação, correção de informações duplicadas, inválidas ou corrompidas) Organizar o material para obter insights valiosos para a empresa Garantir a qualidade dos dados, das integrações e a consistência de relatórios Criar e desenvolver e apresentar relatórios gerenciais Acompanhar os resultados e fornecer as informações para as áreas de negócios Acompanhar tendências do mercado, KPIs e estimativas, sugerindo otimizações Automatizar documentos para uso recorrente Compreensão completa dos objetivos de negócio para extração de dados relevantes Montagem de relatórios, análise, apresentação de resultados   Realização de relatórios, balanços e analise de despesas, buscando sempre maior rentabilidade da empresa.   Consolidar dados para relatórios de desempenho de cada área. Identificar pontos de melhoria e propor ações corretivas, auxiliando no desenvolvimento visando o aumento da rentabilidade e lucratividade. Analisar o desempenho de todas ações estratégicas em execução. Validar as demonstrações financeiras.   Análise e controle de custos, gastos e despesas, análise das operações financeiras da empresa, coleta de dados de faturamento, análise do fluxo de caixa, simulações e projeções estratégicas de faturamento, identificar e resolver problemas econômico-financeiros.  Contato CLT. Salário: R$ 4.594,00 mais Vale Transporte. Atuar de segunda a sexta feira das 08:00 as 18:00. Com possibilidade de horas extras.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18506119/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Gerenciamento e elaboração de métricas para dados de performance da empresa. Organização e direcionamento de planilhas e dados Administração e auxílio aos profissionais da empresa para utilização dos dados relacionados a finanças. Conhecimento em STATA ou similares. Conhecimento em Access VBA. Conhecimento em Excel VBA. Interesse pelo mercado financeiro (investimentos).
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18553606/?origem_apply=busca-de-vagas&entrada_apply=direto;Natal - RN (1);Elaborar e controlar atividades através de dashboards desenvolvido com a ferramenta Tableau, bem como realizar sua manutenção Identificar e sugerir melhorias baseados em dados/análises Dar suporte às decisões gerenciais a partir de dados/análises Dar suporte às decisões gerenciais a partir de dados. Conhecimento em Tableau, SQL, Excel, Python.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18522523/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Atuar no planejamento e desenvolvimento de integrações entre sistemas voltadas para otimização das estratégias de definição de funcionalidades do Produto Ser responsável pelo monitoramento, desenvolvimento, validação e manutenção das métricas de uso de funcionalidades e definição das personas junto a área de Produto e Tecnologia Apoiar na gestão e configuração das plataformas de métricas de Produto visando melhoria contínua nos processos e extração de dados relevantes para tomadas de decisão Organizar e analisar dados, gerando insights para novas ideias e hipóteses Rodar experimentos buscando aprimorar o desenvolvimento de novas funcionalidades Desenvolver Reports e Dashboards Gerar demandas de integração e automatização de processos de Produto e Tecnologia junto ao time de BI-Devs. Experiência em times de Produto ou BI em empresas SaaS ou produtos digitais. Ser orientado a dados, compreendendo claramente dados, análises, métricas e estatísticas com perfil altamente analítico Conhecimento e experiência em Plataformas de métricas de produto (ex.: Mixpanel) em projetos de pesquisa, engajamento, retenção, ativação e demais ações visando entender melhor o comportamento do cliente durante o uso do Produto. Conhecimento e experiência em Plataformas de Visualização de Dados (ou BI) (ex: Tableau, Kibana, Grafana, Metabase, PowerBI, Google DataStudio ou similares) Conhecimento Avançado em Excel/Google Sheets e tratamento de dados em JSONs, CSVs, APIs, entre outros. Que saiba trabalhar em equipe com metodologia Ágil Ser ágil para resolução de problemas. Vibrar com desafios. Atuação em situações com nível médio de pressão. Conhecimento em linguagens de programação back-end como Python ou Ruby, AWS, Times remotos. Troca de feedbacks francos.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18525690/?origem_apply=busca-de-vagas&entrada_apply=direto;Natal - RN (1);Venha trabalhar na ALE, Aqui nós somos integrados à região que trabalhamos, acreditamos no desenvolvimento sustentável, estimulamos a criatividade, fortalecemos nossas parcerias, agimos com integridade e coerência. Somos empreendedores e queremos você no nosso time.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18252207/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Implementação de processos ETL. Troubleshooting com análise técnica e funcional dos ETL. Troubleshooting realizando e utilizando consultas SQL Modelagem de processos ETL Manutenção de cenários de integração Melhorias de processos ETL Melhorias em código SQL Gerenciamento da integração de grandes quantidade de informação Versionamento de pacotes na ferramenta ETL Documentação de processos ETL Criação de usuários para acesso a ferramenta ETL Monitoração de JOBs em execução Planejamento e desenvolvimento de planos de execução Interação com outras equipes para entendimento, troubleshooting e esclarecimento sobre os processos ETL Participar de reuniões (vídeo- chamadas) com o Cliente para entender necessidades, explicar processos e realizar troubleshooting em conjunto Eventualmente, atender chamados e resolvê-los fora do horário comercial.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18530704/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Desenvolvimento de dashboards para acompanhamento de KPI´s das áreas de negócio em PowerBI  Extração, transformação e carregamento (ETL)    Desenvolvimento de ferramentas para análises preditivas (estatística inferencial), clusterização de clientes    Manutenção de Relatórios existentes, manter práticas para aumentar a qualidade e confiabilidade dos dados. Conhecimentos Requeridos:    Power BI, Excel, conhecimento em processos de ETL´s.    Conhecimento Desejado:    Conhecimento em Banco de Dados Postgre, data minning e metodologias ágeis são diferenciais.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18531799/?origem_apply=busca-de-vagas&entrada_apply=direto;Juiz de Fora - MG (1);Criar e gerir dashboards com indicadores e métricas, analisando os resultados para apoiar os consultores de negócios. Stacks tecnológicos: VBA, Business Inteligence (BI), Bigdata, Data Science e Inteligência de dados.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18527576/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Criar e fazer a manutenção das métricas do setor da saúde e auxiliar os vários líderes e gestores a atingir suas metas. - Ensino superior completo e Pós-graduação completa ou cursando nas áreas correlatas.    - Conhecimento das plataformas MV 2000 E Soul MV.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18527710/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Entender as necessidades de negócio, desenhar hipóteses e transformar em soluções analíticas (por exemplo: análise descritiva, análise preditiva, análise prescritiva, ferramentas e técnicas de ciência de dados e BI tradicional)    Criar e manter dashboards, integrando informações de múltiplas fontes de dados, sugerindo formas de visualizações modernas e que facilitem a tomada de decisão     Manter comunicação com o time de Tecnologia da Informação (TI) nas atividades contínuas e também propor melhorias nas bases de dados visando aprimorar o Analytics Ensino Superior Completo    Conhecimentos: Linguagem SQL e banco de dados relacionais    Experiência com Power BI e similares (Qlik, Tableau etc.)     Experiência em uma ou mais linguagens/scripts para data analytics (ex.: R, Python)    Usuário avançado de Excel, incluindo conhecimento em Power Query e Power Pivot    Experiência com interfaces IDEs (Ex.: Visual Studio, R-Studio, Pycharm, Spyder) será um diferencial  Conhecimentos Sistema SAP  Idioma:  Inglês - Intermediário
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18514140/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);Estruturar bases de dados e implementar rotinas automáticas para extração de dados. Desenvolvimento de Dashboards e relatórios através da ferramenta Power BI Desenvolvimento de uma plataforma de BI para atender as demandas de dashboards do grupo e desenvolver um módulo de BI para uma aplicação web, Conhecimento em Big Data Modelagem de Dados para Data Warehouse. Modelagem de dados e ETL, Power Designer e desenvolvimento de soluções de BI.
Analista de Business Intelligence;https://www.catho.com.br/vagas/analista-de-business-intelligence/18519324/?origem_apply=busca-de-vagas&entrada_apply=direto;São Paulo - SP (1);- Manter atualizado e consolidar o cadastro de alinhamento das emissoras de todas as filiais, evitando impactos nos dados divulgados de audiência   - Fará análise e tratamento de dados através de ferramenta de BI  - Cobrar a atualização semanal das filiais com relação aos dados das operadoras na rede, para garantir a correta divulgação da audiência das emissoras   - Atender as solicitações referente a estudos de acordo com necessidades específicas dos clientes internos e externos  - Apoiar em processos de auditoria interna e externa, executando processamento prévio dos resultados auditados diariamente. - Ensino Superior Cursando ou Completo voltado para área de TI ou exatas   - Experiência em análise de dados BI através das ferramentas (Power BI, Tableau ou semelhantes).   - Experiência com análise e tratamento de dados  - Excel Avançado   - Inglês Técnico
